metric,joint_0,joint_1,joint_2,joint_3,joint_4,x,y,z,x_,y_,z_
-0.054558646839029626,-0.9372641000856818,-0.834207507201247,-1.3470446855089917,1.1360176244387243,0.8398161474176276,0.025450753955357897,-0.1898517655123197,0.09358143653939538,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.05455864823764173,-0.9372642273670821,-0.8342076979029348,-1.3470446722135812,1.1360180391787356,0.8398164921336608,0.025450754813426308,-0.18985176558781455,0.09358143186314084,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.05455866892989519,-0.937264313918529,-0.8342078275801881,-1.3470446631726922,1.136018321201945,0.839816726540573,0.025450770135256266,-0.1898517522383033,0.09358143259024881,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.05455868300063506,-0.9372644591372792,-0.8342080663628069,-1.3470446431129948,1.1360188483666682,0.8398171634132974,0.025450780554118285,-0.18985174316063141,0.09358143308466144,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.05455870881815317,-0.9372645578860986,-0.8342082287350683,-1.3470446294723883,1.136019206838682,0.839817460486756,0.025450799798417655,-0.1898517258005214,0.093581437396069,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.05455872637407433,-0.9372646191184968,-0.8342083029561487,-1.3470446271214398,1.1360193618549153,0.8398175907635242,0.025450812884559165,-0.1898517139956387,0.09358144032780918,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.05455873451320721,-0.9372646607565346,-0.8342083534264585,-1.3470446255227975,1.1360194672659478,0.8398176793517245,0.025450818803449828,-0.18985170932690337,0.09358143780866071,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.054558740047817744,-0.9372646058770105,-0.8342081987677903,-1.3470446479703098,1.1360191042837786,0.8398173828998521,0.02545082282829338,-0.18985170615216346,0.0935814360956381,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.05455872360264794,-0.9372645685588954,-0.834208093599786,-1.3470446632346391,1.1360188574558943,0.8398171813125718,0.02545081021019359,-0.18985171916764576,0.09358142390728047,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.054558712419932986,-0.9372645685588954,-0.834208093599786,-1.3470446632346391,1.1360188574558943,0.8398171813125718,0.02545080162987586,-0.18985172801816988,0.09358141561920201,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.054558712419932986,-0.9372645032600815,-0.8342079147031415,-1.3470446887590366,1.1360184385406504,0.8398168387993706,0.02545080162987586,-0.18985172801816988,0.09358141561920201,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.05455869337964171,-0.9372644588568839,-0.8342077930533696,-1.3470447061156425,1.1360181536782779,0.8398166058903895,0.02545078703900848,-0.18985174299417257,0.09358140195280172,0.025451155813118742,-0.18985134287705552,0.09358187107550897
-0.052933808773297134,-0.890781133476806,-0.8491751131466551,-1.3932012915369405,1.04893871663974,0.7532167067126279,0.02540765160019998,-0.1897567421466077,0.09351786666473236,0.025451155813118742,-0.18985134287705552,0.09358187107550897
