metric,joint_0,joint_1,joint_2,joint_3,joint_4,x,y,z,x_,y_,z_
-0.054425359178171734,-0.3954745456706581,1.5246887047093904,-0.4518113013033309,0.8559791285826436,-1.3977335573812573,-0.14484802936884295,-0.06449634367679431,0.053359092156636624,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877299951936476,-0.3954745253568004,1.5246891306967507,-0.4518111842872665,0.8559793455480612,-1.3977337942409074,-0.14484801979084738,-0.06449632698544215,0.053359068574688695,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877297089245708,-0.39547451154343244,1.5246894203685293,-0.4518111047163398,0.8559794930846288,-1.397733955305462,-0.14484799726791062,-0.06449628745737361,0.05335901336673206,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877295142616449,-0.39547451154343244,1.5246894203685293,-0.4518111047163398,0.8559794930846288,-1.397733955305462,-0.1448479819522758,-0.06449626057826761,0.05335897582527233,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877294440010286,-0.3954745160940518,1.524689533040369,-0.4518110821292529,0.8559795433322137,-1.3977340078338356,-0.1448479759097453,-0.064496250912752,0.05335896038032423,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877293962238864,-0.39547451918844645,1.5246896096570697,-0.45181106677004834,0.8559795775005421,-1.3977340435531351,-0.14484797180082973,-0.06449624434021227,0.05335894987778239,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877295134408102,-0.3954745445813632,1.524689449784485,-0.4518111255579056,0.8559794832342389,-1.3977339364818793,-0.14484798011046549,-0.06449626058279263,0.05335896909292246,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877295931484746,-0.3954745618485065,1.5246893410708346,-0.4518111655336696,0.8559794191330924,-1.3977338636734347,-0.14484798576102806,-0.06449627162776883,0.05335898215926145,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.000787729744217496,-0.3954745905994814,1.524689131664648,-0.45181123862571937,0.855979298841516,-1.397733727957894,-0.14484799669433546,-0.06449629253783896,0.053359007715624816,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877298469445545,-0.39547461015012786,1.5246889892682736,-0.4518112883283279,0.8559792170432133,-1.3977336356713312,-0.14484800412898677,-0.06449630675670022,0.05335902509397721,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877300427047728,-0.3954746480579443,1.5246887184836444,-0.45181138336411625,0.8559790609158208,-1.3977334593782145,-0.1448480182694352,-0.06449633384829127,0.05335905808333448,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877299061201011,-0.3954746460231502,1.5246889206439516,-0.45181132711535466,0.8559792168724257,-1.397733511014823,-0.14484800628315936,-0.06449631288205886,0.05335902885698375,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877299061201011,-0.3954746446395596,1.5246890581133474,-0.4518112888661769,0.8559793229230032,-1.397733546127709,-0.14484800628315936,-0.06449631288205886,0.05335902885698375,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877298132424107,-0.3954746446395596,1.5246890581133474,-0.4518112888661769,0.8559793229230032,-1.397733546127709,-0.1448479981324681,-0.06449629862499531,0.053359008983009125,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
