metric,joint_0,joint_1,joint_2,joint_3,joint_4,x,y,z,x_,y_,z_
0.0007877195594593655,-0.3954730220968887,1.5247043775441809,-0.45180694424255563,0.8559882400127516,-1.397740444451077,-0.14484717428008048,-0.06449482835773268,0.053357030930951434,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877195586071416,-0.39547302621929514,1.5247043893060257,-0.45180694961657686,0.8559882472936785,-1.3977404224298566,-0.14484717308206968,-0.0644948274591254,0.053357027153432934,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877195586071416,-0.39547302621929514,1.5247043893060257,-0.45180694961657686,0.8559882472936785,-1.3977404224298566,-0.14484717308206968,-0.0644948274591254,0.053357027153432934,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877195292093884,-0.3954730562024036,1.5247044354502401,-0.4518069482240246,0.855988232052896,-1.3977404929068635,-0.1448471701037389,-0.06449482474085119,0.05335701801674049,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877195134614452,-0.39547308035145956,1.5247044674178345,-0.45180694176239505,0.855988210781061,-1.397740580097184,-0.14484716936179506,-0.06449482391413118,0.05335701581924536,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.000787719502752843,-0.3954730948434431,1.5247044887178811,-0.4518069400586864,0.8559882016782595,-1.3977406200337534,-0.14484716885727306,-0.06449482335196151,0.05335701432494809,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877194881974717,-0.3954730948434431,1.5247044887178811,-0.4518069400586864,0.8559882016782595,-1.3977406200337534,-0.14484716790725247,-0.06449482239296543,0.05335701145884798,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877194881974717,-0.3954731046979987,1.5247045032019242,-0.451806938900166,0.8559881954883585,-1.3977406471906202,-0.14484716790725247,-0.06449482239296543,0.05335701145884798,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877194782998129,-0.3954731121221382,1.5247045214172763,-0.45180694553047074,0.8559882034658366,-1.3977406248984705,-0.14484716726123767,-0.06449482174084736,0.053357009509897795,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877194734342206,-0.3954731171705564,1.5247045338037297,-0.4518069500390797,0.855988208890525,-1.3977406097398086,-0.14484716527228644,-0.06449482018770954,0.05335700327060962,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877194744818561,-0.3954731223032324,1.5247045512813238,-0.45180695964084533,0.8559882228596157,-1.3977405657369903,-0.14484716398751937,-0.06449481925885193,0.05335699920124059,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007877194751942439,-0.3954731257934556,1.5247045631661023,-0.45180696617004834,0.8559882323585996,-1.397740535815073,-0.14484716311387685,-0.064494818627228,0.05335699643406734,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007890658696498296,-0.39473627689568797,1.5235753434854449,-0.4524026082443383,0.8585168590595751,-1.3908997775827274,-0.14484711534047026,-0.06449423656753948,0.05335719514213232,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007899753408877589,-0.3942352192222184,1.5228074730167978,-0.4528076450767212,0.8602363255975275,-1.3862480452459394,-0.14484702911963956,-0.06449317667227512,0.053357561263330563,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007905909514297117,-0.3938945097037646,1.522285335745178,-0.45308306959732914,0.861405558393042,-1.3830848845934902,-0.14484694450018806,-0.06449214828197919,0.05335791580490851,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007910082589591455,-0.39366282724951096,1.5219302824377734,-0.45327035827325624,0.8622006367204085,-1.3809339338336655,-0.14484687512522956,-0.06449130706992218,0.053358206977311556,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007910082589591455,-0.39366282724951096,1.5219302824377734,-0.45327035827325624,0.8622006367204085,-1.3809339338336655,-0.14484687512522956,-0.06449130706992218,0.053358206977311556,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007912914095891859,-0.393398173634354,1.5215246968303842,-0.45348431195569194,0.8631089184875677,-1.3784767549946184,-0.14484682177097122,-0.06449066872191905,0.05335842624403797,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.000791483671608598,-0.393325333955154,1.5214130685810956,-0.4535431997098831,0.8633589102881309,-1.3778004543796376,-0.1448467829262392,-0.06449020431500674,0.053358586124104004,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007916142769752742,-0.3932758029777052,1.521337161383015,-0.45358324337985145,0.863528904710871,-1.377340569963819,-0.1448467551301649,-0.06448987430106694,0.05335869925627555,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
0.0007917030285854214,-0.3932421274244808,1.5212855594298673,-0.453610479645036,0.8636445094211959,-1.3770278226823092,-0.14484673567715364,-0.06448964340741488,0.05335877849705928,-0.14484721823291366,-0.06449485667341595,0.05335717196623493
