metric,joint_0,joint_1,joint_2,joint_3,joint_4,x,y,z,x_,y_,z_
0.0019449858218073947,-0.29327037659078226,0.4036933185925289,0.643183742118808,-0.5218462981424895,0.006635233324154254,-0.027523977824600535,0.009047552512449588,0.2987643484287417,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019449770574712778,-0.29327314912061303,0.4036980743127549,0.6431760945051412,-0.5218419047221875,0.006634207563461887,-0.027525340509566332,0.009046092205259223,0.298764587990348,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019449710974915595,-0.29327503444822156,0.40370130820629446,0.6431708941241563,-0.5218389171955592,0.006633510045955439,-0.02752626713798692,0.009045099191747409,0.2987647508794029,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019449710974915595,-0.29327503444822156,0.40370130820629446,0.6431708941241563,-0.5218389171955592,0.006633510045955439,-0.02752626713798692,0.009045099191747409,0.2987647508794029,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019449619823651214,-0.29327987712355313,0.40370961511366105,0.6431575312731672,-0.5218312419980865,0.006631721112284369,-0.02752768407268418,0.009043580622847935,0.29876500001564177,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019449557838286322,-0.2932791207549685,0.40370831709769395,0.6431596371927453,-0.5218324503405398,0.006632005201615133,-0.02752864759123178,0.00904254799073768,0.2987651694144172,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019449581948449484,-0.29327860641157955,0.4037074344404683,0.643161069224311,-0.5218332720148515,0.006632198382780228,-0.027528274370720904,0.009042948577394334,0.2987651032266244,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.001944959834326053,-0.29327554813271184,0.4037021876062231,0.6431695343843686,-0.5218381318171339,0.006633332749666413,-0.027528020579551546,0.009043220979849787,0.29876505821774735,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.001944969531250415,-0.2932734684874072,0.40369861975099003,0.6431752907009939,-0.5218414364844817,0.006634104119666057,-0.027526515337504154,0.009044835056971847,0.29876479277100254,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019449761248901349,-0.29327084546648724,0.4036941196655196,0.6431825506025822,-0.5218456041275354,0.006635076102950043,-0.027525491773459056,0.009045932630956112,0.2987646122511424,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019449844403082088,-0.29326906180577755,0.40369105960403684,0.6431874873389469,-0.5218484381255708,0.006635737051797796,-0.027524200824741003,0.009047316919130608,0.29876438457347587,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019449900945919623,-0.2999581656356689,0.405241468023906,0.665051658509157,-0.5291747426083487,0.01254312969645895,-0.027523322980545474,0.009048258234755335,0.2987642297409202,0.06987617142780289,0.1045690310564624,0.20860756432808686
0.0019647629790144946,-0.3045067705199713,0.4062957572813701,0.67991957667747,-0.5341570403697917,0.016560547946993673,-0.0265155893210796,0.010012697477161823,0.297824873147163,0.06987617142780289,0.1045690310564624,0.20860756432808686
